Depth ID Strategy Param SolutionLength Visited Processed Depth Time
7 30 bfs lurd 7 707 339 0 0.024 
7 30 bfs rdlu 7 588 285 0 0.019 
7 30 bfs rdul 7 556 271 0 0.07 
7 30 bfs uldr 7 694 334 0 0.023 
7 30 bfs ulrd 7 682 327 0 0.023 
7 30 dfs drlu -1 196602 196602 20 6.333 
7 30 dfs drul 7 124502 124495 20 4.023 
7 30 dfs ludr -1 196602 196602 20 7.404 
7 30 dfs lurd 15 207764 207760 20 9.508 
7 30 dfs rdlu 17 95067 95056 20 3.023 
7 30 dfs rdul 7 125277 125270 20 3.956 
7 30 dfs uldr -1 164272 164272 20 7.455 
7 30 dfs ulrd -1 277728 277728 20 9.472 
7 31 astr hamm 7 19 8 7 0.001 
7 31 astr manh 7 19 8 7 0.001 
7 31 bfs drlu 7 790 382 0 0.027 
7 31 bfs drul 7 997 478 0 0.054 
7 31 bfs ludr 7 674 322 0 0.022 
7 31 bfs lurd 7 661 315 0 0.022 
7 31 bfs rdlu 7 778 375 0 0.053 
7 31 bfs rdul 7 985 471 0 0.04 
7 31 bfs uldr 7 892 421 0 0.034 
7 31 bfs ulrd 7 879 414 0 0.028 
7 31 dfs drlu -1 120811 120811 20 3.934 
7 31 dfs drul 7 284297 284290 20 10.448 
7 31 dfs ludr -1 325732 325732 20 10.381 
7 31 dfs lurd -1 321613 321613 20 13.247 
7 31 dfs rdlu -1 225678 225678 20 7.227 
7 31 dfs rdul -1 234935 234935 20 7.556 
7 31 dfs uldr -1 219707 219707 20 9.138 
7 31 dfs ulrd 19 274434 274425 20 9.422 
7 32 astr hamm 7 20 8 7 0.001 
7 32 astr manh 7 20 8 7 0.001 
7 32 bfs drlu 7 599 284 0 0.02 
7 32 bfs drul 7 599 284 0 0.02 
7 32 bfs ludr 7 795 383 0 0.026 
7 32 bfs lurd 7 1058 509 0 0.035 
7 32 bfs rdlu 7 867 411 0 0.029 
7 32 bfs rdul 7 867 411 0 0.07 
7 32 bfs uldr 7 795 383 0 0.026 
7 32 bfs ulrd 7 1058 509 0 0.035 
7 32 dfs drlu 19 26072 26052 20 0.819 
7 32 dfs drul 19 22592 22573 20 0.734 
7 32 dfs ludr -1 234935 234935 20 8.418 
7 32 dfs lurd -1 225678 225678 20 8.823 
7 32 dfs rdlu 15 184858 184845 20 6.675 
7 32 dfs rdul 13 162287 162277 20 5.267 
7 32 dfs uldr 19 166942 166930 20 5.853 
7 32 dfs ulrd -1 120811 120811 20 3.954 
7 33 astr hamm 7 20 8 7 0.001 
7 33 astr manh 7 20 8 7 0.001 
7 33 bfs drlu 7 787 374 0 0.027 
7 33 bfs drul 7 787 374 0 0.026 
7 33 bfs ludr 7 978 471 0 0.032 
7 33 bfs lurd 7 877 421 0 0.029 
7 33 bfs rdlu 7 685 324 0 0.057 
7 33 bfs rdul 7 685 324 0 0.079 
7 33 bfs uldr 7 978 471 0 0.031 
7 33 bfs ulrd 7 877 421 0 0.041 
7 33 dfs drlu 17 109407 109393 20 4.526 
7 33 dfs drul 19 159752 159736 20 5.267 
7 33 dfs ludr 19 8967 8952 20 0.269 
7 33 dfs lurd 19 88998 88984 20 2.93 
7 33 dfs rdlu 15 63545 63532 20 2.022 
7 33 dfs rdul 13 107434 107421 20 3.392 
7 33 dfs uldr 19 9955 9942 20 0.315 
7 33 dfs ulrd -1 234935 234935 20 7.984 
7 34 astr hamm 7 32 13 7 0.001 
7 34 astr manh 7 26 11 7 0.001 
7 34 bfs drlu 7 1148 542 0 0.05 
7 34 bfs drul 7 1285 611 0 0.045 
7 34 bfs ludr 7 922 434 0 0.03 
7 34 bfs lurd 7 889 419 0 0.029 
7 34 bfs rdlu 7 1116 527 0 0.061 
7 34 bfs rdul 7 1253 596 0 0.07 
7 34 bfs uldr 7 1058 502 0 0.035 
7 34 bfs ulrd 7 1025 487 0 0.034 
7 34 dfs drlu -1 226104 226104 20 7.368 
7 34 dfs drul 19 314435 314420 20 11.53 
7 34 dfs ludr -1 226104 226104 20 7.95 
7 34 dfs lurd -1 385211 385211 20 17.213 
7 34 dfs rdlu 13 216123 216107 20 7.588 
7 34 dfs rdul 13 263562 263549 20 8.602 
7 34 dfs uldr 17 107390 107378 20 3.865 
7 34 dfs ulrd 17 52658 52645 20 1.712 
7 35 astr hamm 7 19 8 7 0.001 
7 35 astr manh 7 19 8 7 0.001 
7 35 bfs drlu 7 650 310 0 0.025 
7 35 bfs drul 7 650 310 0 0.022 
7 35 bfs ludr 7 801 387 0 0.026 
7 35 bfs lurd 7 1008 483 0 0.033 
7 35 bfs rdlu 7 868 409 0 0.028 
7 35 bfs rdul 7 868 409 0 0.039 
7 35 bfs uldr 7 801 387 0 0.03 
7 35 bfs ulrd 7 1008 483 0 0.032 
7 35 dfs drlu -1 325732 325732 20 11.483 
7 35 dfs drul 19 90944 90929 20 2.969 
7 35 dfs ludr -1 120811 120811 20 4.055 
7 35 dfs lurd 7 313071 313067 20 12.351 
7 35 dfs rdlu -1 219707 219707 20 7.016 
7 35 dfs rdul 19 108298 108281 20 3.395 
7 35 dfs uldr 19 124479 124467 20 6.077 
7 35 dfs ulrd -1 234935 234935 20 7.938 
7 36 astr hamm 7 18 8 7 0.001 
7 36 astr manh 7 18 8 7 0.001 
7 36 bfs drlu 7 696 334 0 0.024 
7 36 bfs drul 7 696 334 0 0.023 
7 36 bfs ludr 7 611 297 0 0.02 
7 36 bfs lurd 7 579 283 0 0.021 
7 36 bfs rdlu 7 671 322 0 0.022 
7 36 bfs rdul 7 671 322 0 0.031 
7 36 bfs uldr 7 611 297 0 0.02 
7 36 bfs ulrd 7 579 283 0 0.019 
7 36 dfs drlu -1 196602 196602 20 6.891 
7 36 dfs drul 15 207466 207459 20 7.877 
7 36 dfs ludr -1 196602 196602 20 6.142 
7 36 dfs lurd 7 148504 148500 20 6.986 
7 36 dfs rdlu -1 164272 164272 20 5.239 
7 36 dfs rdul -1 277728 277728 20 8.867 
7 36 dfs uldr 19 95133 95124 20 3.143 
7 36 dfs ulrd 7 168372 168369 20 5.78 
7 37 astr hamm 7 18 8 7 0.001 
7 37 astr manh 7 18 8 7 0.001 
7 37 bfs drlu 7 531 258 0 0.02 
7 37 bfs drul 7 531 258 0 0.018 
7 37 bfs ludr 7 742 359 0 0.024 
7 37 bfs lurd 7 742 359 0 0.024 
7 37 bfs rdlu 7 531 258 0 0.021 
7 37 bfs rdul 7 531 258 0 0.023 
7 37 bfs uldr 7 742 359 0 0.027 
7 37 bfs ulrd 7 742 359 0 0.028 
7 37 dfs drlu 17 81383 81367 20 2.715 
7 37 dfs drul -1 209644 209644 20 6.877 
7 37 dfs ludr 19 95407 95394 20 3.109 
7 37 dfs lurd 15 138851 138841 20 4.762 
7 37 dfs rdlu -1 164272 164272 20 5.999 
7 37 dfs rdul -1 277728 277728 20 8.895 
7 37 dfs uldr -1 164272 164272 20 5.682 
7 37 dfs ulrd -1 277728 277728 20 9.468 
7 38 astr hamm 7 19 8 7 0.001 
7 38 astr manh 7 19 8 7 0.001 
7 38 bfs drlu 7 721 348 0 0.024 
7 38 bfs drul 7 961 458 0 0.04 
7 38 bfs ludr 7 698 335 0 0.023 
7 38 bfs lurd 7 698 335 0 0.023 
7 38 bfs rdlu 7 721 348 0 0.024 
7 38 bfs rdul 7 961 458 0 0.07 
7 38 bfs uldr 7 946 449 0 0.031 
7 38 bfs ulrd 7 946 449 0 0.031 
7 38 dfs drlu -1 120811 120811 20 3.87 
7 38 dfs drul 19 130213 130196 20 5.418 
7 38 dfs ludr -1 325732 325732 20 10.541 
7 38 dfs lurd -1 321613 321613 20 11.744 
7 38 dfs rdlu 17 141741 141728 20 4.495 
7 38 dfs rdul 11 126971 126959 20 4.136 
7 38 dfs uldr -1 219707 219707 20 9.236 
7 38 dfs ulrd -1 283749 283749 20 10.083 
7 39 astr hamm 7 26 12 7 0.001 
7 39 astr manh 7 18 9 7 0.001 
7 39 bfs drlu 7 480 234 0 0.016 
7 39 bfs drul 7 455 221 0 0.015 
7 39 bfs ludr 7 818 396 0 0.027 
7 39 bfs lurd 7 818 396 0 0.028 
7 39 bfs rdlu 7 480 234 0 0.016 
7 39 bfs rdul 7 455 221 0 0.018 
7 39 bfs uldr 7 793 383 0 0.025 
7 39 bfs ulrd 7 793 383 0 0.026 
7 39 dfs drlu -1 277728 277728 20 9.909 
7 39 dfs drul -1 164272 164272 20 5.386 
7 39 dfs ludr 7 271625 271624 20 9.748 
7 39 dfs lurd 17 123649 123641 20 4.487 
7 39 dfs rdlu -1 209644 209644 20 7.467 
7 39 dfs rdul 9 75561 75551 20 2.35 
7 39 dfs uldr -1 209644 209644 20 8.109 
7 39 dfs ulrd 7 175847 175844 20 5.961 
7 40 astr hamm 7 43 20 7 0.002 
7 40 astr manh 7 32 15 7 0.001 
7 40 bfs drlu 7 797 375 0 0.027 
7 40 bfs drul 7 809 380 0 0.029 
7 40 bfs ludr 7 1290 615 0 0.043 
7 40 bfs lurd 7 1183 565 0 0.047 
7 40 bfs rdlu 7 765 359 0 0.025 
7 40 bfs rdul 7 740 346 0 0.025 
7 40 bfs uldr 7 1302 620 0 0.044 
7 40 bfs ulrd 7 1158 552 0 0.04 
7 40 dfs drlu 19 91171 91156 20 2.919 
7 40 dfs drul -1 385211 385211 20 13.967 
7 40 dfs ludr -1 226104 226104 20 7.109 
7 40 dfs lurd -1 385211 385211 20 15.786 
7 40 dfs rdlu -1 354163 354163 20 11.377 
7 40 dfs rdul 7 171768 171763 20 5.446 
7 40 dfs uldr 19 296122 296114 20 10.626 
7 40 dfs ulrd -1 322224 322224 20 10.945 
7 41 astr hamm 7 42 19 7 0.002 
7 41 astr manh 7 27 12 7 0.001 
7 41 bfs drlu 7 573 275 0 0.026 
7 41 bfs drul 7 592 284 0 0.02 
7 41 bfs ludr 7 1067 510 0 0.035 
7 41 bfs lurd 7 1067 510 0 0.035 
7 41 bfs rdlu 7 573 275 0 0.02 
7 41 bfs rdul 7 592 284 0 0.02 
7 41 bfs uldr 7 1086 519 0 0.044 
7 41 bfs ulrd 7 1086 519 0 0.036 
7 41 dfs drlu 17 35746 35729 20 1.153 
7 41 dfs drul 19 42734 42719 20 1.4 
7 41 dfs ludr 7 288813 288811 20 10.249 
7 41 dfs lurd 17 313074 313067 20 11.111 
7 41 dfs rdlu -1 225678 225678 20 8.004 
7 41 dfs rdul 11 42650 42643 20 1.35 
7 41 dfs uldr 19 211511 211503 20 9.886 
7 41 dfs ulrd -1 283749 283749 20 9.59 
7 42 astr hamm 7 19 8 7 0.001 
7 42 astr manh 7 19 8 7 0.001 
7 42 bfs drlu 7 762 358 0 0.025 
7 42 bfs drul 7 740 346 0 0.024 
7 42 bfs ludr 7 1183 565 0 0.039 
7 42 bfs lurd 7 1420 681 0 0.048 
7 42 bfs rdlu 7 1013 476 0 0.033 
7 42 bfs rdul 7 992 465 0 0.041 
7 42 bfs uldr 7 1163 553 0 0.045 
7 42 bfs ulrd 7 1401 670 0 0.048 
7 42 dfs drlu -1 322224 322224 20 11.306 
7 42 dfs drul 7 40890 40882 20 1.363 
7 42 dfs ludr 7 235227 235224 20 8.219 
7 42 dfs lurd 7 351930 351928 20 16.965 
7 42 dfs rdlu 19 50248 50226 20 1.595 
7 42 dfs rdul 19 91270 91254 20 2.945 
7 42 dfs uldr 7 298057 298055 20 12.053 
7 42 dfs ulrd -1 226104 226104 20 7.697 
7 43 astr hamm 7 17 8 7 0.001 
7 43 astr manh 7 17 8 7 0.001 
7 43 bfs drlu 7 479 234 0 0.016 
7 43 bfs drul 7 455 221 0 0.018 
7 43 bfs ludr 7 818 396 0 0.027 
7 43 bfs lurd 7 818 396 0 0.03 
7 43 bfs rdlu 7 479 234 0 0.016 
7 43 bfs rdul 7 455 221 0 0.029 
7 43 bfs uldr 7 796 384 0 0.027 
7 43 bfs ulrd 7 796 384 0 0.028 
7 43 dfs drlu -1 196602 196602 20 6.305 
7 43 dfs drul 7 40888 40882 20 1.359 
7 43 dfs ludr -1 196602 196602 20 6.26 
7 43 dfs lurd 15 139314 139305 20 7.055 
7 43 dfs rdlu -1 164272 164272 20 5.238 
7 43 dfs rdul 7 32420 32414 20 1.029 
7 43 dfs uldr -1 164272 164272 20 5.664 
7 43 dfs ulrd -1 277728 277728 20 9.227 
7 44 astr hamm 7 34 15 7 0.001 
7 44 astr manh 7 17 8 7 0.001 
7 44 bfs drlu 7 616 297 0 0.02 
7 44 bfs drul 7 548 262 0 0.018 
7 44 bfs ludr 7 1110 532 0 0.037 
7 44 bfs lurd 7 1110 532 0 0.082 
7 44 bfs rdlu 7 616 297 0 0.03 
7 44 bfs rdul 7 548 262 0 0.021 
7 44 bfs uldr 7 1043 497 0 0.037 
7 44 bfs ulrd 7 1043 497 0 0.041 
7 44 dfs drlu 7 57238 57232 20 1.839 
7 44 dfs drul -1 225678 225678 20 8.423 
7 44 dfs ludr -1 283749 283749 20 9.999 
7 44 dfs lurd 19 191972 191963 20 10.943 
7 44 dfs rdlu 7 74764 74758 20 3.155 
7 44 dfs rdul 13 30852 30839 20 0.997 
7 44 dfs uldr 13 320231 320228 20 12.974 
7 44 dfs ulrd 7 249290 249287 20 8.579 
7 45 astr hamm 7 17 8 7 0.001 
7 45 astr manh 7 17 8 7 0.001 
7 45 bfs drlu 7 1081 517 0 0.04 
7 45 bfs drul 7 1081 517 0 0.037 
7 45 bfs ludr 7 622 301 0 0.02 
7 45 bfs lurd 7 576 276 0 0.024 
7 45 bfs rdlu 7 1038 493 0 0.034 
7 45 bfs rdul 7 1038 493 0 0.037 
7 45 bfs uldr 7 622 301 0 0.022 
7 45 bfs ulrd 7 576 276 0 0.027 
7 45 dfs drlu 19 272279 272266 20 9.729 
7 45 dfs drul -1 321613 321613 20 11.72 
7 45 dfs ludr -1 120811 120811 20 3.789 
7 45 dfs lurd 7 71483 71479 20 4.2 
7 45 dfs rdlu 15 199135 199126 20 6.27 
7 45 dfs rdul 19 25594 25577 20 0.783 
7 45 dfs uldr -1 225678 225678 20 9.451 
7 45 dfs ulrd 19 17729 17714 20 0.568 
7 46 astr hamm 7 19 8 7 0.001 
7 46 astr manh 7 19 8 7 0.001 
7 46 bfs drlu 7 956 455 0 0.031 
7 46 bfs drul 7 956 455 0 0.04 
7 46 bfs ludr 7 878 423 0 0.028 
7 46 bfs lurd 7 704 339 0 0.042 
7 46 bfs rdlu 7 789 373 0 0.025 
7 46 bfs rdul 7 789 373 0 0.026 
7 46 bfs uldr 7 878 423 0 0.038 
7 46 bfs ulrd 7 704 339 0 0.023 
7 46 dfs drlu 13 216992 216985 20 6.903 
7 46 dfs drul 7 269437 269432 20 8.809 
7 46 dfs ludr 15 880 868 20 0.027 
7 46 dfs lurd 19 66997 66986 20 4.038 
7 46 dfs rdlu 19 82883 82869 20 2.627 
7 46 dfs rdul 19 130918 130903 20 4.121 
7 46 dfs uldr 15 880 868 20 0.027 
7 46 dfs ulrd -1 234935 234935 20 7.911 
7 47 astr hamm 7 28 12 7 0.001 
7 47 astr manh 7 26 11 7 0.001 
7 47 bfs drlu 7 1266 602 0 0.042 
7 47 bfs drul 7 1334 638 0 0.047 
7 47 bfs ludr 7 817 385 0 0.026 
7 47 bfs lurd 7 832 391 0 0.039 
7 47 bfs rdlu 7 1280 608 0 0.043 
7 47 bfs rdul 7 1348 644 0 0.05 
7 47 bfs uldr 7 887 420 0 0.029 
7 47 bfs ulrd 7 902 426 0 0.028 
7 47 dfs drlu -1 226104 226104 20 8.276 
7 47 dfs drul -1 385211 385211 20 13.871 
7 47 dfs ludr 17 185818 185807 20 5.853 
7 47 dfs lurd 17 372473 372465 20 41.472 
7 47 dfs rdlu -1 354163 354163 20 12.098 
7 47 dfs rdul -1 322224 322224 20 10.353 
7 47 dfs uldr -1 354163 354163 20 13.663 
7 47 dfs ulrd 19 157731 157716 20 5.368 
7 48 astr hamm 7 20 8 7 0.001 
7 48 astr manh 7 20 8 7 0.001 
7 48 bfs drlu 7 1398 670 0 0.049 
7 48 bfs drul 7 1199 569 0 0.042 
7 48 bfs ludr 7 955 453 0 0.031 
7 48 bfs lurd 7 970 459 0 0.032 
7 48 bfs rdlu 7 1413 676 0 0.048 
7 48 bfs rdul 7 1214 575 0 0.051 
7 48 bfs uldr 7 749 353 0 0.024 
7 48 bfs ulrd 7 764 359 0 0.025 
7 48 dfs drlu 19 247693 247675 20 9.161 
7 48 dfs drul 19 245657 245641 20 9.356 
7 48 dfs ludr -1 322224 322224 20 11.116 
7 48 dfs lurd -1 354163 354163 20 55.258 
7 48 dfs rdlu 17 340443 340428 20 11.653 
7 48 dfs rdul 13 35135 35122 20 1.121 
7 48 dfs uldr 19 55027 55012 20 1.846 
7 48 dfs ulrd 19 62283 62267 20 2.034 
7 49 astr hamm 7 31 15 7 0.001 
7 49 astr manh 7 24 11 7 0.001 
7 49 bfs drlu 7 1040 491 0 0.034 
7 49 bfs drul 7 1040 491 0 0.034 
7 49 bfs ludr 7 1373 655 0 0.045 
7 49 bfs lurd 7 1135 538 0 0.038 
7 49 bfs rdlu 7 791 373 0 0.026 
7 49 bfs rdul 7 791 373 0 0.026 
7 49 bfs uldr 7 1373 655 0 0.047 
7 49 bfs ulrd 7 1135 538 0 0.056 
7 49 dfs drlu -1 226104 226104 20 7.436 
7 49 dfs drul 7 174182 174175 20 5.636 
7 49 dfs ludr -1 226104 226104 20 8.027 
7 49 dfs lurd 17 212662 212654 20 17.691 
7 49 dfs rdlu 7 116320 116313 20 3.695 
7 49 dfs rdul 7 62042 62034 20 1.939 
7 49 dfs uldr 11 110031 110024 20 3.753 
7 49 dfs ulrd 11 55783 55775 20 1.829 
7 50 astr hamm 7 21 10 7 0.003 
7 50 astr manh 7 18 9 7 0.001 
7 50 bfs drlu 7 1072 513 0 0.035 
7 50 bfs drul 7 644 312 0 0.032 
7 50 bfs ludr 7 1015 482 0 0.033 
7 50 bfs lurd 7 1016 482 0 0.034 
7 50 bfs rdlu 7 1073 513 0 0.043 
7 50 bfs rdul 7 646 313 0 0.023 
7 50 bfs uldr 7 583 280 0 0.019 
7 50 bfs ulrd 7 585 281 0 0.025 
7 50 dfs drlu -1 234935 234935 20 8.428 
7 50 dfs drul -1 225678 225678 20 8.419 
7 50 dfs ludr -1 283749 283749 20 9.029 
7 50 dfs lurd 19 128472 128465 20 13.106 
7 50 dfs rdlu 7 382690 382686 20 13.284 
7 50 dfs rdul 17 73440 73428 20 2.328 
7 50 dfs uldr 19 43704 43690 20 1.428 
7 50 dfs ulrd 7 72298 72294 20 2.436 
7 51 astr hamm 7 18 8 7 0.001 
7 51 astr manh 7 18 8 7 0.001 
7 51 bfs drlu 7 1047 500 0 0.034 
7 51 bfs drul 7 1047 500 0 0.045 
7 51 bfs ludr 7 591 284 0 0.019 
7 51 bfs lurd 7 612 294 0 0.021 
7 51 bfs rdlu 7 1070 510 0 0.035 
7 51 bfs rdul 7 1070 510 0 0.037 
7 51 bfs uldr 7 591 284 0 0.04 
7 51 bfs ulrd 7 612 294 0 0.022 
7 51 dfs drlu 19 243864 243849 20 7.959 
7 51 dfs drul -1 321613 321613 20 12.185 
7 51 dfs ludr 19 61851 61839 20 2.968 
7 51 dfs lurd 19 94233 94220 20 8.114 
7 51 dfs rdlu -1 219707 219707 20 7.622 
7 51 dfs rdul 19 25654 25636 20 0.796 
7 51 dfs uldr -1 225678 225678 20 9.505 
7 51 dfs ulrd 15 44142 44135 20 1.54 
7 52 astr hamm 7 18 8 7 0.001 
7 52 astr manh 7 18 8 7 0.001 
7 52 bfs drlu 7 800 387 0 0.029 
7 52 bfs drul 7 800 387 0 0.028 
7 52 bfs ludr 7 497 243 0 0.016 
7 52 bfs lurd 7 475 231 0 0.016 
7 52 bfs rdlu 7 778 375 0 0.026 
7 52 bfs rdul 7 778 375 0 0.03 
7 52 bfs uldr 7 497 243 0 0.018 
7 52 bfs ulrd 7 475 231 0 0.015 
7 52 dfs drlu 7 234733 234728 20 8.507 
7 52 dfs drul -1 164272 164272 20 5.57 
7 52 dfs ludr 19 84146 84137 20 2.658 
7 52 dfs lurd -1 164272 164272 20 30.528 
7 52 dfs rdlu -1 209644 209644 20 6.649 
7 52 dfs rdul 15 134113 134099 20 4.31 
7 52 dfs uldr 19 99321 99313 20 3.475 
7 52 dfs ulrd -1 196602 196602 20 6.497 
7 53 astr hamm 7 29 12 7 0.001 
7 53 astr manh 7 26 11 7 0.001 
7 53 bfs drlu 7 1405 673 0 0.045 
7 53 bfs drul 7 1167 556 0 0.042 
7 53 bfs ludr 7 1030 485 0 0.033 
7 53 bfs lurd 7 1009 473 0 0.033 
7 53 bfs rdlu 7 1383 661 0 0.046 
7 53 bfs rdul 7 1144 544 0 0.056 
7 53 bfs uldr 7 780 367 0 0.026 
7 53 bfs ulrd 7 758 355 0 0.025 
7 53 dfs drlu 17 5241 5223 20 0.165 
7 53 dfs drul 19 36681 36665 20 1.154 
7 53 dfs ludr -1 226104 226104 20 7.148 
7 53 dfs lurd 17 63138 63123 20 7.403 
7 53 dfs rdlu 19 173861 173845 20 5.6 
7 53 dfs rdul 19 147162 147145 20 4.652 
7 53 dfs uldr 19 99320 99310 20 3.316 
7 53 dfs ulrd -1 322224 322224 20 10.72 
7 54 astr hamm 7 18 8 7 0.001 
7 54 astr manh 7 18 8 7 0.001 
7 54 bfs drlu 7 1090 522 0 0.036 
7 54 bfs drul 7 1090 522 0 0.036 
7 54 bfs ludr 7 634 306 0 0.02 
7 54 bfs lurd 7 569 272 0 0.032 
7 54 bfs rdlu 7 1026 488 0 0.04 
7 54 bfs rdul 7 1026 488 0 0.035 
7 54 bfs uldr 7 634 306 0 0.021 
7 54 bfs ulrd 7 569 272 0 0.019 
7 54 dfs drlu 17 127848 127834 20 4.045 
7 54 dfs drul -1 219707 219707 20 8.082 
7 54 dfs ludr 15 77633 77627 20 2.538 
7 54 dfs lurd 7 74388 74383 20 5.783 
7 54 dfs rdlu -1 321613 321613 20 10.959 
7 54 dfs rdul 7 247605 247600 20 7.863 
7 54 dfs uldr 7 117451 117448 20 6.272 
7 54 dfs ulrd 15 64094 64090 20 2.193 
7 55 astr hamm 7 20 8 7 0.001 
7 55 astr manh 7 20 8 7 0.001 
7 55 bfs drlu 7 1162 555 0 0.039 
7 55 bfs drul 7 1400 671 0 0.058 
7 55 bfs ludr 7 780 367 0 0.025 
7 55 bfs lurd 7 761 356 0 0.025 
7 55 bfs rdlu 7 1145 544 0 0.047 
7 55 bfs rdul 7 1384 661 0 0.05 
7 55 bfs uldr 7 1030 485 0 0.034 
7 55 bfs ulrd 7 1012 475 0 0.047 
7 55 dfs drlu 15 195409 195395 20 7.335 
7 55 dfs drul 7 298947 298941 20 10.486 
7 55 dfs ludr 17 32014 32003 20 1.917 
7 55 dfs lurd 7 94690 94685 20 8.663 
7 55 dfs rdlu 7 275257 275252 20 9.606 
7 55 dfs rdul -1 226104 226104 20 7.405 
7 55 dfs uldr -1 385211 385211 20 15.021 
7 55 dfs ulrd -1 226104 226104 20 7.496 
7 56 astr hamm 7 18 8 7 0.001 
7 56 astr manh 7 18 8 7 0.001 
7 56 bfs drlu 7 797 386 0 0.055 
7 56 bfs drul 7 797 386 0 0.033 
7 56 bfs ludr 7 497 243 0 0.016 
7 56 bfs lurd 7 476 231 0 0.016 
7 56 bfs rdlu 7 778 375 0 0.027 
7 56 bfs rdul 7 778 375 0 0.026 
7 56 bfs uldr 7 497 243 0 0.025 
7 56 bfs ulrd 7 476 231 0 0.027 
7 56 dfs drlu 19 153542 153527 20 4.994 
7 56 dfs drul 19 139257 139242 20 4.398 
7 56 dfs ludr 17 32012 32003 20 1.002 
7 56 dfs lurd 7 94691 94688 20 9.764 
7 56 dfs rdlu -1 164272 164272 20 5.27 
7 56 dfs rdul 17 106212 106198 20 3.325 
7 56 dfs uldr 17 28597 28587 20 0.921 
7 56 dfs ulrd 7 83866 83863 20 2.762 
7 57 astr hamm 7 20 8 7 0.001 
7 57 astr manh 7 20 8 7 0.001 
7 57 bfs drlu 7 678 325 0 0.026 
7 57 bfs drul 7 678 325 0 0.023 
7 57 bfs ludr 7 739 357 0 0.029 
7 57 bfs lurd 7 981 468 0 0.035 
7 57 bfs rdlu 7 930 440 0 0.033 
7 57 bfs rdul 7 930 440 0 0.03 
7 57 bfs uldr 7 739 357 0 0.024 
7 57 bfs ulrd 7 981 468 0 0.051 
7 57 dfs drlu 19 45900 45886 20 1.849 
7 57 dfs drul 15 114290 114278 20 3.63 
7 57 dfs ludr -1 120811 120811 20 3.814 
7 57 dfs lurd 13 339254 339249 20 29.737 
7 57 dfs rdlu -1 219707 219707 20 7.65 
7 57 dfs rdul -1 283749 283749 20 9.049 
7 57 dfs uldr 17 223893 223886 20 7.724 
7 57 dfs ulrd 19 197241 197229 20 6.555 
7 58 astr hamm 7 19 8 7 0.001 
7 58 astr manh 7 19 8 7 0.002 
7 58 bfs drlu 7 723 349 0 0.024 
7 58 bfs drul 7 723 349 0 0.032 
7 58 bfs ludr 7 549 267 0 0.018 
7 58 bfs lurd 7 552 268 0 0.018 
7 58 bfs rdlu 7 726 350 0 0.025 
7 58 bfs rdul 7 726 350 0 0.027 
7 58 bfs uldr 7 549 267 0 0.018 
7 58 bfs ulrd 7 552 268 0 0.042 
7 58 dfs drlu 17 95351 95336 20 3.282 
7 58 dfs drul -1 209644 209644 20 7.553 
7 58 dfs ludr 7 124337 124333 20 3.947 
7 58 dfs lurd 17 172080 172069 20 17.016 
7 58 dfs rdlu -1 164272 164272 20 5.254 
7 58 dfs rdul 17 105773 105758 20 3.412 
7 58 dfs uldr -1 164272 164272 20 7.933 
7 58 dfs ulrd 17 164382 164372 20 5.579 
7 59 astr hamm 7 35 14 7 0.001 
7 59 astr manh 7 25 10 7 0.001 
7 59 bfs drlu 7 904 425 0 0.032 
7 59 bfs drul 7 871 410 0 0.03 
7 59 bfs ludr 7 1158 548 0 0.037 
7 59 bfs lurd 7 1297 618 0 0.043 
7 59 bfs rdlu 7 1043 494 0 0.036 
7 59 bfs rdul 7 1010 479 0 0.037 
7 59 bfs uldr 7 1126 533 0 0.037 
7 59 bfs ulrd 7 1265 603 0 0.072 
7 59 dfs drlu 15 2439 2420 20 0.106 
7 59 dfs drul 15 39471 39456 20 1.27 
7 59 dfs ludr 19 186358 186346 20 6.826 
7 59 dfs lurd -1 385211 385211 20 49.298 
7 59 dfs rdlu 17 248253 248237 20 8.635 
7 59 dfs rdul 19 52591 52573 20 1.652 
7 59 dfs uldr -1 354163 354163 20 13.97 
7 59 dfs ulrd -1 322224 322224 20 11.063 
7 60 astr hamm 7 32 13 7 0.001 
7 60 astr manh 7 26 11 7 0.001 
7 60 bfs drlu 7 776 373 0 0.027 
7 60 bfs drul 7 1041 500 0 0.034 
7 60 bfs ludr 7 616 293 0 0.02 
7 60 bfs lurd 7 619 294 0 0.02 
7 60 bfs rdlu 7 779 374 0 0.026 
7 60 bfs rdul 7 1044 501 0 0.035 
7 60 bfs uldr 7 882 419 0 0.029 
7 60 bfs ulrd 7 885 420 0 0.046 
7 60 dfs drlu 17 43901 43888 20 3.026 
7 60 dfs drul -1 225678 225678 20 7.209 
7 60 dfs ludr 11 156777 156769 20 4.912 
7 60 dfs lurd -1 219707 219707 20 43.819 
7 60 dfs rdlu -1 417132 417132 20 14.169 
7 60 dfs rdul -1 120811 120811 20 3.813 
7 60 dfs uldr 17 185106 185094 20 6.326 
7 60 dfs ulrd 19 243894 243882 20 8.381 
7 61 astr hamm 7 28 12 7 0.001 
7 61 astr manh 7 24 10 7 0.001 
7 61 bfs drlu 7 958 461 0 0.032 
7 61 bfs drul 7 859 412 0 0.029 
7 61 bfs ludr 7 804 383 0 0.027 
7 61 bfs lurd 7 807 384 0 0.031 
